Player_id,Short_name,Player_position,Nationality_id,Club_team_id,Overall
256799,M. Fenger,"ST, LW, LM",13,319,68
271395,I. Prtajin,ST,10,29,69
251429,F. Kunze,"CDM, CM",21,29,70
243764,B. Kavanagh,"CAM, CM",25,423,62
71735,A. Severo,"RW, RM",60,112615,63
237630,A. Pașcanu,"CB, RB, RM",39,310,68
70220,D. Kelly,"CM, CAM",42,97,60
257612,S. Mara,ST,18,57,70
226386,L. Sosa,"CB, LB",52,110396,70
279124,B. Ibrahim,"CDM, CM",14,1929,63
240725,I. Aaneba,CB,18,1874,67
256854,W. Omari,CB,214,28,73
279128,T. Nyoni,"CM, CAM",14,9,64
224611,Lü Wenjun,"LB, LW, LM",155,112540,56
76904,M. Sinyan,CM,36,131491,62
267900,M. Luciano,"LB, LM",52,110396,67
266623,L. Chipperfield,"CM, RM, CAM, RW",47,110770,63
252547,R. Adebisi,"LB, RB, LM",14,1938,64
244626,A. Kargbo,"ST, CAM, RM, CM",138,3,67
247197,Ming Tian,"RB, RM",155,112540,65
248477,S. Chergui,"CB, RB",18,111817,67
279465,P. Mabo,"LW, LM",195,114023,62
72618,F. Luberecki,"LB, LM",37,111097,66
72620,D. Pospelov,CB,49,110750,69
252846,E. Yardımcı,ST,48,110500,68
72133,H. Benali,ST,97,111273,66
270027,J. Bookjans,"CAM, LM, CM",21,1825,65
264147,N. Palavecino,"LM, CAM, LW",52,111716,62
244188,S. Abifade,"LM, ST, LW",21,110532,64
251616,David Carmo,CB,98,110827,76
78312,Rodrigo Ribeiro,"CAM, CM",38,112809,63
203754,M. Zeitz,"CB, CDM, CM",21,523,65
79609,Y. Lawson,"LB, LM",7,68,66
259579,S. Rodríguez,ST,60,110980,67
80658,Ethan,CM,45,10846,58
264731,A. Phillips,CB,14,1806,70
247084,O. Fernandez,"LM, RM, CAM, LW",95,111140,66
244269,F. Benković,CB,10,433,72
260910,S. Shoretire,"LM, RM, CAM, LW",14,1914,66
274735,P. Klemens,"CDM, CB",21,166,68
279093,F. Conti,CM,27,1837,64
206134,D. Cole,ST,14,1928,68
243514,J. Meier,"LB, LM",21,110176,65
212287,A. Maxsø,CB,13,694,69
264517,A. Wikman,"CM, CDM",46,113458,63
262470,Ș. Pănoiu,"CAM, RM, RW, CM",39,110752,61
262217,M. Winkler,"RM, LM, RW",21,166,68
248174,N. Boujellab,"CAM, CM, ST",129,110678,62
227970,Wang Peng,"CB, CM, CDM",155,131488,60
77445,D. Quintero,CB,57,114615,68
217990,J. Gómez,"RB, RM",52,112531,62
238990,S. Lavery,"ST, LW, LM",35,1944,65
258725,A. Çankaya,"CB, RB, CDM, RM",48,111117,64
246184,M. Doué,"CDM, CM, RB",18,100852,64
258227,C. Montes,"LM, RM, LW",55,110975,68
247774,R. González,"RB, RM",52,111707,68
71400,R. Gómez,"RB, RM",52,101083,64
234472,M. Sørensen,CB,13,1516,73
245228,F. Krüger,"ST, LM, CAM",21,1825,66
244213,Jorge Félix,"LM, LW, ST",45,111086,68
264696,K. Keïta,"CDM, CM",108,310,66
75519,R. Daal,"LM, LW",34,1906,68
256008,Morato,"CB, LB, LM",54,14,76
203292,O. Turton,"RB, CB, RM",14,113926,66
207646,P. Sweeney,CB,25,143,64
257314,B. Nsimba,"ST, CAM",7,537,68
277801,I. Jenner,"CDM, CM",160,1903,61
237371,L. Bengtsson,"LM, LW",46,873,68
252489,M. Kana,"CDM, CB, CM",7,229,65
276811,M. Fillafer,"RM, LM, RW",4,2017,62
74070,N. Skoko,"CAM, CM",10,263,62
267868,S. Braybrooke,"CDM, CM",14,112254,61
262237,A. Sangante,"CB, RB",136,1738,73
277354,L. Maronnier,"LB, RB, LM",18,294,65
254831,B. Limbombe,"RW, LW, RM",7,100634,65
190583,M. Smith,ST,14,1801,69
74361,T. Schiestl,"RM, LM, CM, RW",4,2015,61
269182,A. Raimondo,ST,27,111657,68
227998,D. Badji,"ST, RM, RW",136,688,64
233375,D. Leahy,CB,25,753,60
239269,L. Ndenbe,"LB, LM",7,696,66
274091,J. Halwachs,"CDM, CM",4,2017,60
255917,Young Jun Goh,"CAM, LM, CM",167,420,66
74931,M. Dalla Vecchia,CM,27,113147,61
255169,J. Recalde,"ST, CAM",58,111008,69
80836,L. Di Maggio,CM,27,110912,61
267717,Manu Lama,"CB, CDM, CM",45,110832,68
263650,H. Wood,"CM, ST, LM, CAM",14,834,60
269825,K. Smith,"RB, RM",14,135,63
243977,J. Herrera,"ST, LW, LM",52,115472,69
74512,V. Gebel,"CAM, LM, RM, CM",21,112172,63
273683,D. Rodríguez,"RM, LM, RW",58,111329,66
242965,F. Hornby,"ST, CAM, CM",42,110502,70
255257,Joelson Fernandes,"LM, RM, LW",38,1888,66
252961,T. Nianzou,CB,18,481,72
251688,F. Greilinger,"LM, LB",21,492,64
268597,J. Erabi,ST,46,673,68
77118,A. Mamani,"RM, RW",53,132375,62
279876,Charlys,CM,54,110740,63
258125,A. Baldi,"CB, LB, CDM, LM",52,111022,65
259923,A. Carlén,"CDM, CM, CB",46,1971,65
264294,M. Løvik,"LB, RB, RM, LM",36,50,65
79216,J. von der Hitz,"RM, RB, RW",21,171,60
72827,T. Lepley,"CM, CDM",95,697,59
258432,C. Matsima,CB,18,100409,77
273800,Choi Woo Jin,"LB, LM",167,1477,60
260238,T. Cavanagh,"LB, LM",52,101088,67
243866,T. Gundelund,"RB, RM, RW",13,822,66
274080,Mario García,"LB, LM",45,456,67
279715,J. Hjorth,"LB, LM",36,131491,63
216230,M. Amevor,"CB, RB",144,645,67
253146,Kaique Rocha,"CB, RB",54,114510,69
247519,F. Mambimbi,"ST, LM, RM, CAM",47,1738,66
255969,A. Al Hamlawi,ST,180,308,69
80610,S. Brunell,"CDM, CM",95,111144,61
270053,C. Kouakou,"CM, CDM",108,113888,63
211173,S. Al Shehri,ST,183,607,69
231442,M. Browne,"LM, RM, CAM, LW",14,112259,64
239634,L. Bünning,CB,21,503,67
270368,E. Yeboah,"ST, RW, RM",117,321,61
194091,M. Jacobs,"LM, CAM, LW",14,1930,58
263982,E. Adams,"CAM, ST, RM, CM",195,111398,66
262959,Y. Jaeschke,"CAM, CM, ST",21,110678,62
260404,Z. Romero,"CB, LB",52,231,72
267853,M. González,"CDM, CM",52,111706,65
253278,E. Martínez,"CB, RB",60,101084,71
74097,A. Hluschenko,"LW, LM, CAM",49,101059,64
247409,J. Boller,CB,21,110176,63
278167,J. Laine,"CM, CAM",17,101037,61
248227,C. Armiento,"LW, LM",195,111766,60
272569,K. Rodríguez,ST,57,2014,67
266682,W. Sands,"LM, LB",95,691,63
217021,Sandro Lima,ST,54,717,67
72898,L. Heráldez,"CDM, CM, RM",87,110989,64
77520,J. Lähteenmäki,"LB, RW, LW, LM",17,1788,63
266209,J. Hakiki,"CAM, CM",25,563,60
70892,D. Turgeman,ST,26,691,67
239609,Liu Ruofan,"RW, ST, RM",155,112540,60
258050,J. Brown,"CDM, RB, CM",14,1926,65
259588,J. Cuesta,"RB, LB, RM",56,101106,69
253714,S. Ballet,"RM, LM, RW",47,741,65
261140,J. Brown,"CB, RB, RM",82,111065,67
277019,L. Mihai,"CM, CDM",39,110750,62
269089,José Marsà,"CB, LM, LB",45,110724,67
71972,Rafa Bauza,"CDM, CM",45,110069,65
276773,M. Heule,"LB, LM",47,1715,61
257324,L. Skjellerup,ST,13,111974,65
234032,Lluís López,CB,45,111724,68
70195,A. Mekvabishvili,"CDM, CM",20,308,68
255035,Cho Hyun Taek,"LB, LM",167,1473,66
246094,R. Graydon,ST,25,112260,62
263506,K. Čustović,"RB, RM, CB",46,1569,63
73561,Guruzeta,"LM, CAM, RM, LW",45,467,68
253538,L. Demiquel,"RB, CB, RM",53,112667,64
236142,Nildo Reisão,"CDM, CB, CM",54,1035,73
277872,R. Kofler,CB,27,112494,67
267905,B. Yıldırım,ST,48,101014,69
257666,D. Hilbrycht,"RM, LM, RB",37,112510,64
238725,K. Tshiembe,CB,13,920,67
254860,Valera,"RM, LM, LW, RW",45,468,71
275351,L. Mahovo,"LB, CB, LM",14,1792,64
73624,D. Mosengo,CM,18,1738,63
194201,P. Jansson,CB,46,320,73
73644,M. Freundlich,"CM, CDM",13,270,63
247214,L. Parodi,CB,27,113147,66
71343,J. Agbonifo,"RW, LW, RM",46,896,66
263098,K. Leavy,"CAM, CM, RW",25,423,61
266692,A. Oroz,"RW, RM",55,110980,66
206535,P. Digby,"CDM, CM",14,180,64
245749,A. Baroan,ST,18,310,66
245497,Chema Núñez,"CAM, ST, RM, CM",45,113040,64
179746,S. Vokes,ST,50,1802,64
273964,V. Depietri,"LM, RM, CAM, LW",52,112670,66
241452,J. Diamond,"RM, LM, RW",14,1931,64
71994,N. Tolf,"LB, CM, LM",46,319,62
74555,Aarón Ochoa,"CAM, ST, CM",25,573,65
251977,V. Postolachi,"ST, RW, LW, RM",33,110751,66
72555,M. Kmeť,"RB, RM",43,420,66
201841,N. Dussenne,CB,7,100087,73
76416,C. Kofane,ST,103,32,68
266891,M. Lazetić,"ST, LM",51,77,64
247179,L. Müller,"CDM, RB, CM",21,1825,63
80781,I. Varfolomeev,"CDM, CM",49,149,63
71068,V. Yoganathan,"CM, CDM",50,1932,60
239779,D. Kurminowski,ST,37,111091,65
74917,M. Aleksić,"CM, CAM, CDM",51,110747,61
71857,W. Igor,"CDM, CM",133,113459,63
255154,B. Milovanov,"RB, RM",49,113458,65
262326,A. Papadopoulos,"CM, RM, RB",14,110890,58
278966,L. Cherubini,"CAM, LM, RM, CM",27,1837,66
255161,Kim Jae Sung,"RB, CB, CDM, RM",167,112558,61
258490,C. Riad,CB,129,1799,72
192450,A. Cook,ST,14,1804,65
247241,Wu Shaocong,CB,155,111768,63
266725,F. Londoño,ST,56,110991,67
80885,Daniel Júnior,"CAM, LW, CM",54,1891,66
248568,P. Makuch,"ST, CAM",37,114326,64
73470,V. Ševelj,"CDM, CM",10,181,67
79115,R. Laalaoui,CM,129,681,61
248856,D. Leyva,"CM, CDM",95,111144,63
257821,A. Ndao,"RM, RB, RW",136,101033,68
277820,N. Lahmadi,"CM, CDM",18,1809,62
214854,R. Farfán,"RM, RW",55,112531,65
244559,Carlos Mendes Gomes,"LM, ST, CAM, LW",119,143,65
274004,Kiki Silva,"RW, LW, RM",38,114510,63
274010,M. Añasco,"LM, LW, RM",60,115536,64
278630,Carrillo,CB,45,110839,67
255873,G. Pérez,"CDM, CB, RB, CM",60,110395,70
225161,Vallejo,CB,45,1854,72
70030,J. Adams,"CAM, CM",14,1917,60
192660,S. Polter,ST,21,110500,66
79781,H. Inamura,"CB, LB",163,78,66
278957,J. Meghoma,"LB, LM",14,86,64
250812,R. Sotiriou,"ST, CAM, LM, CM",11,1962,64
271326,D. Håkans,"LM, RM, LW",17,873,66
257765,A. Ișfan,"RM, ST, RW",39,110075,64
244206,N. Pérez,CB,52,236,76
260083,John Donald,"CB, CDM, CM",45,468,69
263161,B. Al Sayali,"CM, CDM, CAM",183,113222,59
233472,N. Sarenren Bazee,"RW, RM",133,159,68
273666,A. Sbaï,"LM, LW, RM",129,112390,68
72964,V. Becker,"LB, LM",21,34,61
245784,A. Tripaldelli,"LB, LM",27,110740,65
268075,L. Correa,"CB, CDM, RB",60,115536,66
232520,D. Jaiyesimi,"LM, RM, RB, LW",14,1958,60
268621,G. Hernández,CB,52,1013,73
74328,A. Ajaraie,"ST, RW, LW, CAM",129,113040,70
242268,C. Özkan,"RB, CDM, LB, RM",21,506,61
236897,M. Moya,"LM, RM, LW",52,112531,66
222306,Ding Haifeng,"LB, LM",155,131488,56
274035,Lee Seung Won,"CM, ST, CAM",167,2055,63
76418,Gael Joel,CM,112,110832,59
258446,M. Xantippe,"LB, LM",18,1805,67
73370,M. Clausen,"RM, CAM, RW",21,506,64
240035,Néstor Albiach,"CAM, ST, RM, CM",45,113040,65
247209,D. Mbayo,"RM, LM, RW",7,1914,68
73389,Zárate,"CM, CDM",45,110069,58
243378,M. Wintzheimer,"ST, LW, LM",21,583,63
251828,E. Melkersen,"ST, RW, RM",36,922,64
275644,G. Szalai,CB,23,1874,69
254914,Goo Bon Cheol,"CAM, RW, RM, CM",167,112115,61
73933,F. Artioli,"CDM, CM, CB",27,111433,63
271053,A. Markanich Jr,"LB, LM, CB",95,111138,65
220881,V. Sulejmani,"ST, LM",219,1826,62
247000,J. McClelland,"LW, CM, LB, LM",25,423,59
256481,J. Berry,"LM, LW",14,1924,64
264441,A. Boakye,"RW, RM",117,1819,69
278025,André Luiz,"RM, RW, LW",54,744,69
187916,M. Olsson,"CB, LB, LM",46,321,62
80653,N. Mituljikic,"RW, ST, CAM, RM",51,15005,65
80915,Jan Virgili,"LW, RW, ST, LM",45,453,68
255773,N. Sosa Sánchez,"ST, RM, RW",60,112615,66
202526,S. May,ST,42,621,61
245540,S. Svarnas,CB,22,114326,73
224297,A. Gersbach,"LB, LM",195,112427,64
254265,F. Poulolo,CB,31,110750,67
247612,D. Sealy,"LM, RM, LW",93,111139,63
73294,P. Nadjombe,"RB, RM",144,1826,63
72531,L. Simnica,"CDM, CM",1,506,60
264790,A. Gabriel,"RB, RM",12,1516,66
228212,A. Helmersen,ST,36,918,66
256383,S. Tounekti,"LM, LW",145,78,69
278402,Selu Diallo,CM,45,15012,60
221846,Wang Tong,"RB, RM",155,111724,60
277922,K. Doyle,"CAM, CM, LW",14,1793,62
275878,E. Biumla,CB,18,1530,70
259763,V. Lund,CB,13,822,68
227511,N. Rapp,"CDM, CM, CB",21,1832,69
275641,F. Mayulu,ST,18,1919,68
256194,P. Delgado,"CM, CAM, CDM",57,695,65
222154,B. Carvallo,"CAM, LW, CM",55,110977,66
273614,C. Niyukuri,"RB, CB, LB, RM",102,1463,65
279252,M. Gogorza,"LW, LM",13,1516,67
272351,A. Di Pippa,"CDM, CB, CM",52,115536,66
73447,A. Chiakha,ST,97,822,65
268009,K. O'Toole,"LB, LM",95,112828,64
263417,P. Joly,"RB, RM",18,29,72
79868,N. Ogidi Nwankwo,"LM, LB, LW",34,100638,61
80662,Josema,"CM, LB",45,1894,60
262938,S. Andreou,"CB, RB, RM",11,301,72
246043,Jang Seong Won,"RB, RM, LM",167,2056,62
263453,R. Glover,"RB, LB, RW, RM",14,135,62
264480,S. Canestrelli,CB,27,110738,70
263211,B. Adeeko,"CDM, CM",25,1917,63
70701,T. Ostchega,"LB, LM, CM",52,111022,68
195126,J. Marquis,ST,14,127,62
279863,A. Scarone,"CAM, CM",60,112615,60
74301,F. Cairus,"CM, CDM, CAM",60,112615,64
257611,S. Sidibe,"RM, RW",7,132231,64
207952,S. Ajayi,CB,133,1952,70
265560,Daniel Queipo,"LM, RM, LW",45,459,68
269159,M. van Brederode,"LM, LW",34,110724,70
259176,A. Al Haider,"RB, RM",183,112883,59
248692,M. Jacob,"LB, CB, LM",14,1793,65
202123,C. Aneke,ST,14,127,62
257165,J. Sypek,"RM, RW, LM",37,110749,64
260497,Lee Kang Hyeon,"CDM, CM, CB",167,112258,65
266651,D. Vukojević,"ST, LW",46,113892,63
268443,D. Gore,"CM, CAM",14,1797,61
279736,O. Okeke,"LW, RW, LM",36,708,65
76478,C. Lange,"CAM, CM",13,920,64
225735,D. Baumann,ST,21,523,66
248559,L. Pétrot,"LB, CB, LM",18,468,70
231411,R. McKenzie,"CDM, CM, CB",14,1802,61
269566,A. Gantenbein,"RB, RM, RW",47,34,65
267782,B. Conté,"ST, RM, CAM",21,580,66
76294,G. Þórðarson,"CDM, CM",24,873,64
235014,J. Smith,"RM, RW, LM",14,1802,65
277512,C. Vickers,"ST, LM, RM, CAM",14,1932,62
241929,E. Pereyra,"LB, LM",52,110953,68
79123,D. Alomerović,"LB, LM",19,110750,65
231956,Liao Junjian,CB,155,114628,64
236308,R. Marchizza,LB,27,111657,69
77336,Nuno Félix,"CDM, CM",38,234,64
225072,Z. Vyner,"CB, RB",120,1919,70
248880,N. Guinness-Walker,"LB, LM, CB",14,1930,63
264500,R. Idowu,"CAM, RW, CM",25,100805,59
245812,K. Zapolnik,ST,37,112510,63
193333,N. Brighenti,CB,27,110908,67
76624,Vitor Reis,CB,54,110062,70
252754,J. Honohan,"LB, CB, LM",25,306,63
253556,E. López,"LW, LM, ST",58,101108,66
252277,Park Dae Won,"CB, LB, LM",167,2055,59
80765,A. Ávalos,ST,58,131795,63
278912,J. Brandes,"CDM, CB, CM",34,200,63
278659,Pau Navarro,"CB, RB, CM",45,483,70
221831,Shin Chang Moo,"LM, ST, LW",167,112258,60
271512,B. Aguirre,"LW, LM, RW",52,1877,69
255411,B. Duke,"CAM, CM",95,111139,65
200134,R. Benson,"CAM, CM, CDM",25,445,59
242119,X. Amaechi,"RW, RM, CAM",14,1929,68
268503,A. Beck,"CM, CAM",13,1443,62
276958,M. Pedersen,"CAM, CM",36,1756,61
80096,J. Masanka Bungi,"LM, LW",7,112172,61
238319,T. Edwards,"CB, RB",14,113926,62
233470,Borja Galán,"LM, LW",45,110206,65
236557,O. Patrick,"LM, LB, LW",14,15048,64
253712,L. Ralte,"CM, CDM, CAM",159,113146,65
264214,L. Bazzoli,"CDM, CM, CB",21,526,67
235036,W. Faes,CB,7,95,73
262691,M. Grzybek,"RB, LB, RM",37,110749,63
73252,L. Millán,"CAM, CM, RM",52,110093,63
230218,Fabiano Sonta,"CB, CDM",54,567,72
216145,A. Izzo,CB,27,111811,73
215892,U. Spajić,CB,51,111768,68
244311,Lucas Ribeiro,"CAM, RM, CM",54,15012,68
227932,L. Fröde,"CDM, CM",21,111239,66
70496,N. Adedeji-Sternberg,"LM, LW",7,673,67
263271,A. Emakhu,"LM, LW",25,97,64
253034,D. Bernard,CB,82,1807,69
223100,Pibe,"LM, RM, LW",52,15012,65
200840,C. Nelson,CB,14,91,69
78986,André Ceitil,"CDM, CM",38,112516,67
261772,T. Arconte,"RM, ST, RW",18,111659,65
253074,G. Kyeremeh,"RM, LM, ST, RW",18,1738,66
72861,A. Fiori,"LM, LW",27,111433,68
240285,T. Børkeeiet,"CDM, CB, CM",36,254,63
252067,G. Harmon,"LB, LM",14,1936,63
252082,C. Brym,"ST, LM",70,1904,66
256435,H. Falchener,CB,36,300,65
73146,T. Golliard,"CAM, CM, RM",47,1713,67
257978,S. Soumano,ST,136,217,71
238273,J. Marković,"ST, CAM",39,110075,63
79554,B. Edjeodji,"CM, LW, ST",117,822,62
73414,Adilson,"LW, LM",38,1867,68
73169,J. Sietan,"CDM, CM, CAM",21,110532,63
266197,Kim Shin Jin,"ST, CM, CB",167,112115,59
253403,Raphael,"LM, RM, LW",195,1917,63
265185,M. Wels,"CAM, CM",4,15040,63
258533,B. Bjarkason,"RM, LM, LB, RB",24,205,64
72456,B. Krauhaus,"RM, CM, RW",14,112764,61
276232,D. Lukács,"ST, CAM",23,,67
246299,D. Diani,"CDM, CM",18,114640,67
278814,Marcos Peña,CM,45,112809,61
274979,J. Hjertø-Dahl,CM,36,418,64
79935,S. Karchoud,"RW, LW, RB, RM",13,1443,62
277324,F. Roa Conchie,CM,198,111766,57
215374,S. Hogan,ST,25,1798,62
76879,M. Siltanen,"CDM, CM",17,710,66
268128,D. Sîrbu,"RB, RM",39,110075,65
242276,Wang Ziming,"ST, CAM",155,111768,62
251272,Fábio Tavares,"ST, RM",38,15015,63
238995,I. Cameron,ST,42,381,61
235157,C. Daferner,ST,21,503,69
257438,I. Davies,"ST, RM, RW",50,1961,67
264110,Javi Llabrés,"LM, LW",45,453,69
231874,J. Horn,"LB, CB, LM",21,254,69
278990,Brenner,"LW, RW, LM",54,1438,67
258510,T. Anselm,"ST, LW",4,15040,62
208088,Sergi Samper,"CDM, CM",45,111097,68
240604,M. Clark,"RB, RM",50,1928,61
72695,D. Codrea,"CDM, CM, CB",39,110751,62
192765,P. Camacho,"CB, RB",61,110990,63
241409,E. Coleman,"CDM, CM",14,1802,62
72711,C. Valerius,"RB, CB, RM",34,1904,66
257044,P. Hannola,CM,17,1463,62
258082,I. Russo,"ST, CAM, CM",52,111715,67
255562,F. Stojilković,ST,47,110747,67
275288,M. Mbaye,"RM, RW",136,68,65
250970,M. Wolski,"LM, LB, RB, LW",37,112510,63
271963,Pedro Borges,"CM, RM, CAM",38,143,58
72030,Jonathan Silva,"CM, RW, RM, CAM",54,110912,64
272734,B. Reyna,"LM, ST, RM, LW",59,111022,71
274528,L. Schouten,"CB, CDM, CM",34,1971,62
259186,S. Smith,"CDM, CM",50,381,62
264820,F. Batista,ST,60,101100,72
244852,Kim Jung Min,"CM, CDM, CAM",167,1478,59
248694,I. Karamoko,"CDM, CB, CM",18,232,61
209281,Y. Al Shehri,"RM, CM, CAM, RB",183,113037,66
199044,J. Bokila,ST,110,621,65
276371,M. Hansen,"CDM, CM, CB",21,10030,67
266685,L. Jaquez,CB,47,36,69
241855,Genís,"CB, RB, RM",45,1715,66
70084,A. Douglas,CB,46,873,68
212938,B. Moe,CB,36,918,70
277206,I. Bangoura,"CDM, CM",118,673,70
244448,J. Sánchez Purata,CB,83,,72
215011,M. Maidana,"CB, LB, LM",52,110990,68
262889,A. García MacNulty,"CB, LB, LM",25,1914,68
251635,A. Țigănașu,"LB, LM",39,110752,60
80886,Rafael Lobato,"RW, LW, RM",54,744,63
268286,Rodrigo Henrique,"CAM, LM, ST, CM",54,114628,68
71169,I. Wisdom,"CDM, CM",59,111013,65
265484,D. Lembikisa,"RB, RM",82,149,64
242961,S. Duke-McKenna,"CAM, RM, LM, CM",79,112222,59
265754,D. Salifou,"CDM, CM",144,38,64
240922,Dani Escriche,"ST, CAM, RM",45,1854,66
247836,D. Wilmering,"LM, LB, LW",195,111398,61
264736,Loïc Williams,"CB, LB",45,110832,70
275493,Luis Chacón,"LM, CAM, LW",45,15012,68
251176,S. Silvera,"LM, RM, LW",195,12,65
264746,H. Leonard,ST,14,1938,65
236601,S. Tracey,ST,14,121,61
76858,M. de Brienne,"LB, LM",70,111594,63
209475,J. O'Sullivan,"RW, RM, CDM",25,834,59
251230,J. Gölles,"RB, RM",4,2017,61
77671,K. Kossa-Rienzi,"RB, RM",95,111144,63
224615,Zheng Dalun,"RB, RM, LM",155,111779,58
255850,T. Hata,"LM, LB, LW",163,680,62
244592,J. von Moos,"RW, ST, RM",47,897,66
241825,T. Francois,"CM, CDM",195,1917,61
224677,Bi Jinhao,"CB, ST",155,132305,60
235942,F. Cassata,"CM, CAM",27,110741,65
260264,N. Ohio,ST,34,1903,67
227758,S. Murray,ST,42,180,67
80820,M. Zoma,"ST, CAM",27,171,66
277942,W. Benard,"CM, CDM",18,1814,59
234167,S. Van der Heyden,CB,7,674,73
73151,D. dos Santos,"CAM, CM, ST",47,10032,66
76992,Pedro Bondo,"LB, LM",98,112809,66
223427,L. Jäger,"CDM, CM",4,15009,63
201413,Maestre,"CDM, CM, CB",45,15012,64
242893,I. Koné,ST,126,1861,67
226772,J. Laso,CB,52,111715,70
276693,Carlos Jatobá,"CDM, CM",54,2056,64
205278,Rim Chang Woo,"CB, RB, RM",167,1478,61
265188,G. Scalvini,CB,27,39,77
71925,L. Engelns,"CM, RM, CDM",21,10030,62
270331,Z. Hawsawi,"LB, LM",183,112387,65
77325,L. Jakirović,"CB, LB",10,211,61
245518,M. Al Thani,"RB, RM",183,112391,61
169498,J. Garner,ST,14,1920,59
278061,T. Gomis,"LM, RM, ST, LW",18,112172,68
71215,M. Alli,"ST, CAM, LM, CM",25,1923,67
276271,T. Eisenhuth,"CDM, CM",21,110645,62
252468,A. Touré,"RM, LM, ST, RW",195,111400,63
76859,E. Barsoum,"RW, LW, LM, RM",46,113892,62
71485,W. Urbański,CM,37,1871,62
237391,M. De Luca,ST,27,111434,69
261200,S. Meuer,"CAM, CM, CDM",21,1825,64
76116,A. Bouwman,CB,34,245,65
260436,S. van Ottele,"CB, CDM",34,634,67
70999,G. Eyjólfsson,"CM, RM, CDM",24,321,63
276600,Lee Hyun Ju,"CAM, RM, CM",167,112513,69
271482,L. D'Andrea,"RM, RW, CAM",27,2038,64
230523,Iuliano Alfaro,"ST, LM, CAM",54,1629,64
269181,D. Coppola,CB,27,1808,74
77186,Korede Osundina,"LW, RW, CAM, LM",95,114510,64
216199,P. Mainka,CB,21,111235,76
246416,L. Dajaku,"RM, CAM, ST, RW",21,110176,65
245649,H. Forster,"LM, LB, RM, LW",14,110890,60
276633,N. Mendy,"CB, LB",18,480,66
79263,Diogo Batista,"CM, CAM, CDM",38,114147,63
221600,M. Clarke,CB,14,91,72
269475,Z. Sapsford,"ST, CAM, CM",195,181,66
243371,M. Jørgensen,"LW, RW, ST, LM",13,918,66
259766,F. Stevens,"RB, RM",50,110329,63
253112,F. Stuparević,ST,51,83,63
76730,J. Bourgault,"LB, LM",18,378,65
273600,J. Grieves,"RM, CM, ST, RW",14,1795,57
262339,G. Luján,"CB, RB, RM",52,112893,69
231633,I. Diop,CB,18,144,76
245717,Lucas Rodrigues,"LM, LW",54,982,66
258782,A. Ismajli,CB,1,54,74
70115,Erick,"RM, RB",54,1750,61
268277,M. Thomson,"RB, RW, RM",42,181,59
72961,L. Demming,CM,21,110501,59
241921,S. Bergier,ST,37,301,67
251905,M. Woledzi,CB,117,2041,69
77829,H. Makalou,"CDM, CM",126,378,63
272433,Herrando,CB,45,479,74
269619,M. Estigarribia,"ST, RW, CAM",52,111716,69
278587,D. Gül,ST,48,236,66
243773,K. Ludewig,"RM, RB, RW",21,110078,62
256065,M. Karamoko,ST,18,100757,66
74329,J. Rouhi,"LB, LM",46,45,66
267867,Wanya Marçal,"RM, RW",38,95,65
199266,Ji Dong Won,"ST, LM, LW, CAM",167,114604,63
271202,N. Cavuoti,"CAM, CM",27,1842,61
226151,Iago Maidana,CB,54,111779,70
74857,J. Gordon,"RB, RM",52,101088,69
255094,W. Álvarez,ST,53,112667,63
267899,G. Vidović,"LM, ST, LW",10,211,68
235650,B. Doherty,"LB, LM",35,445,60
70035,M. Hamilton,"LM, RM, LW",14,12,64
279700,M. Coulibaly,CM,18,69,64
261528,M. Obuz,"RM, LM, RW",21,526,67
75164,D. Sarapata,"CDM, CM, CAM",37,819,62
264867,A. Gattermayer,"RW, ST, RM",4,111822,65
79270,Alisson,"LW, RW, LM",54,237,66
256934,J. Atencio,"CDM, CM, CB, CAM",95,694,64
275372,P. Diallo,"LM, LW, RM",136,1792,68
76718,M. Fernandez,"CAM, CM",52,111020,63
70328,S. Granaas,"LW, CM, LM",36,417,62
279239,J. Addai,"RM, RW",34,1745,67
78537,M. Ayhan,"CB, RB, CDM",48,34,60
276171,S. Vladi,ST,219,898,66
276940,E. Kraja,"CDM, CM",1,200,65
79071,K. Pomorski,"CAM, CM, CDM",37,1569,61
276967,L. Stewart,ST,14,1715,65
245501,I. Olaofe,"ST, LM, LW",14,89,66
278017,O. Kellyman,"CAM, RM, CM",14,1961,62
204297,A. O'Connor,CB,25,112222,64
275978,P. Ratkov,ST,51,191,68
72978,T. Jambor,ST,43,310,64
272927,T. Bergvall,RB,46,710,64
269088,A. Nuñez,"RB, RM",58,1891,60
259114,O. Romeny,"RM, RW, CAM",160,1951,67
224302,M. Wieteska,CB,37,101032,72
81462,A. Kouame,"CAM, CM",108,433,64
257340,S. Włodarczyk,ST,37,1971,67
242759,A. Arigoni,"RB, CB, RM",47,322,63
74063,J. Díaz,"CB, RB, RM",56,111138,67
271439,Pau Casadesús,"RB, RM",45,110832,64
78676,D. Matei,"CM, CAM",39,308,62
238170,C. Theoharous,"LM, RM, LB",195,111396,63
238180,C. Spinelli,ST,52,112908,70
258167,R. Edwards,CB,14,17,70
234374,Andrei Alba,"CDM, CM, CB",54,113301,59
253064,S. Singh Wangjam,"CM, LM, CDM, CAM",159,113302,60
279441,H. Cayless,"LB, LM",195,114023,65
240788,M. Olivieri,ST,27,110915,65
